match_id,date,home_team,away_team,home_goals_ema_short,home_goals_ema_medium,home_goals_ema_long,home_goals_sma_short,home_goals_sma_medium,home_goals_sma_long,home_goals_momentum,home_goals_current_value,away_goals_ema_short,away_goals_ema_medium,away_goals_ema_long,away_goals_sma_short,away_goals_sma_medium,away_goals_sma_long,away_goals_momentum,away_goals_current_value,goals_ema_advantage,goals_momentum_advantage,home_goals_against_ema_short,home_goals_against_ema_medium,home_goals_against_ema_long,home_goals_against_sma_short,home_goals_against_sma_medium,home_goals_against_sma_long,home_goals_against_momentum,home_goals_against_current_value,away_goals_against_ema_short,away_goals_against_ema_medium,away_goals_against_ema_long,away_goals_against_sma_short,away_goals_against_sma_medium,away_goals_against_sma_long,away_goals_against_momentum,away_goals_against_current_value,goals_against_ema_advantage,goals_against_momentum_advantage,home_points_ema_short,home_points_ema_medium,home_points_ema_long,home_points_sma_short,home_points_sma_medium,home_points_sma_long,home_points_momentum,home_points_current_value,away_points_ema_short,away_points_ema_medium,away_points_ema_long,away_points_sma_short,away_points_sma_medium,away_points_sma_long,away_points_momentum,away_points_current_value,points_ema_advantage,points_momentum_advantage,home_trend_strength,away_trend_strength,home_macd,away_macd,macd_advantage,actual_result,actual_home_goals,actual_away_goals
2383,2020-12-06,Liverpool,Wolves,1.791,2.001,2.117,1.8,2.2,2.15,-75.0,1.0,1.273,1.16,1.158,1.2,1.1,1.05,0.0,2.0,0.518,-75.0,1.012,1.327,1.384,0.8,1.7,1.5,-66.67,1.0,0.904,0.935,0.959,0.8,1.1,0.85,1000.0,1.0,0.10799999999999998,-1066.67,1.848,1.978,2.109,2.2,2.1,2.05,-66.67,1.0,1.853,1.735,1.687,1.6,1.7,1.7,0.0,3.0,-0.004999999999999893,-66.67,0,1,-0.32600000000000007,0.11499999999999999,-0.44100000000000006,H,4.0,0.0
2384,2020-12-06,West Bromwich Albion,Crystal Palace,0.497,0.587,0.707,0.4,0.7,0.8,1000.0,1.0,0.844,0.977,0.967,1.2,1.2,0.9,-100.0,0.0,-0.347,1100.0,0.861,1.237,1.472,1.0,1.8,1.6,-100.0,0.0,1.543,1.559,1.548,1.4,1.5,1.65,2000.0,2.0,-0.6819999999999999,-2100.0,1.154,0.91,0.828,0.8,0.6,0.85,3000.0,3.0,0.758,0.953,1.032,1.2,1.3,1.0,-100.0,0.0,0.3959999999999999,3100.0,0,0,-0.20999999999999996,-0.123,-0.08699999999999997,A,1.0,5.0
2385,2020-12-06,Sheffield United,Leicester,0.302,0.449,0.605,0.4,0.4,0.65,0.0,0.0,1.13,1.375,1.511,1.4,1.9,1.6,-66.67,1.0,-0.8279999999999998,66.67,1.56,1.585,1.467,1.8,1.6,1.5,-50.0,1.0,1.661,1.516,1.415,1.2,1.4,1.35,2000.0,2.0,-0.10099999999999998,-2050.0,0.056,0.209,0.525,0.0,0.1,0.6,0.0,0.0,1.074,1.369,1.455,1.8,1.8,1.5,-100.0,0.0,-1.018,100.0,0,0,-0.303,-0.381,0.07800000000000001,A,1.0,2.0
2387,2020-12-07,Brighton,Southampton,1.148,1.178,1.144,1.0,1.4,1.05,0.0,1.0,1.983,1.981,1.833,2.2,1.9,1.75,2000.0,2.0,-0.8350000000000002,-2000.0,1.087,1.313,1.444,1.0,1.6,1.5,-66.67,1.0,1.739,1.538,1.445,1.4,1.6,1.25,200.0,3.0,-0.6520000000000001,-266.67,1.324,1.182,1.102,1.2,1.0,1.15,1000.0,1.0,1.39,1.682,1.705,2.0,1.7,1.75,0.0,0.0,-0.06599999999999984,1000.0,1,1,0.0040000000000000036,0.15000000000000013,-0.14600000000000013,A,1.0,2.0
2388,2020-12-11,Leeds United,West Ham,0.971,1.316,1.836,0.8,1.3,1.455,-75.0,1.0,1.36,1.498,1.54,1.2,1.8,1.6,0.0,1.0,-0.3890000000000001,-75.0,1.803,1.996,2.509,2.2,1.6,1.818,0.0,3.0,1.526,1.332,1.342,1.2,1.2,1.3,50.0,3.0,0.2769999999999999,-50.0,1.031,1.012,0.801,0.8,1.4,1.273,-100.0,0.0,1.595,1.623,1.477,1.8,1.7,1.45,0.0,0.0,-0.5640000000000001,-100.0,0,0,-0.8650000000000001,-0.17999999999999994,-0.6850000000000002,A,1.0,2.0
2389,2020-12-12,Wolves,Aston Villa,0.849,0.949,1.048,1.0,0.9,1.05,-100.0,0.0,1.641,1.753,1.586,1.6,2.1,1.35,0.0,1.0,-0.792,-100.0,1.936,1.492,1.249,1.4,1.5,1.05,33.33,4.0,1.785,1.609,1.555,2.2,1.4,1.4,100.0,2.0,0.15100000000000002,-66.67,1.235,1.42,1.527,1.4,1.4,1.65,0.0,0.0,0.8,1.17,1.241,0.6,1.6,1.25,-100.0,0.0,0.43500000000000005,100.0,0,1,-0.19900000000000007,0.05499999999999994,-0.254,A,0.0,1.0
2390,2020-12-12,Newcastle,West Bromwich Albion,1.113,1.114,1.124,1.0,1.2,1.3,0.0,2.0,0.665,0.662,0.735,0.4,0.8,0.85,-50.0,1.0,0.44799999999999995,50.0,1.206,1.456,1.548,1.2,1.5,1.6,0.0,0.0,2.241,1.921,1.808,1.8,2.0,1.8,0.0,5.0,-1.0350000000000001,0.0,1.503,1.323,1.24,1.4,1.4,1.3,0.0,3.0,0.77,0.745,0.749,0.6,0.6,0.85,0.0,0.0,0.7329999999999999,0.0,0,0,-0.01100000000000012,-0.06999999999999995,0.05899999999999983,H,2.0,1.0
2391,2020-12-12,Manchester United,Manchester City,2.33,2.1,1.998,2.0,1.9,2.15,200.0,3.0,2.155,2.073,2.196,1.8,1.7,2.55,-33.33,2.0,0.17500000000000027,233.32999999999998,1.15,1.229,1.212,1.0,1.7,1.15,-66.67,1.0,0.536,0.723,0.809,0.6,1.1,0.75,-100.0,0.0,0.6139999999999999,33.33,2.618,2.298,2.097,2.4,1.9,2.15,3000.0,3.0,2.188,2.037,2.034,2.0,1.8,2.1,0.0,3.0,0.4299999999999997,3000.0,1,0,0.3320000000000001,-0.04100000000000037,0.37300000000000044,D,0.0,0.0
2392,2020-12-12,Everton,Chelsea,1.164,1.364,1.421,1.2,1.9,1.35,-80.0,1.0,2.134,2.173,2.122,2.4,2.2,2.15,3000.0,3.0,-0.97,-3080.0,1.515,1.628,1.589,1.8,1.8,1.4,-50.0,1.0,0.602,0.82,1.068,0.4,1.0,1.3,-50.0,1.0,0.9129999999999999,0.0,0.96,1.138,1.301,0.8,1.4,1.45,-66.67,1.0,2.345,2.173,2.008,2.6,1.9,2.0,3000.0,3.0,-1.3850000000000002,-3066.67,0,1,-0.2570000000000001,0.01200000000000001,-0.26900000000000013,H,1.0,0.0
2393,2020-12-13,Southampton,Sheffield United,1.989,1.985,1.849,2.2,2.1,1.85,0.0,2.0,0.535,0.549,0.642,0.4,0.5,0.7,1000.0,1.0,1.4540000000000002,-1000.0,1.492,1.44,1.403,1.6,1.6,1.25,-80.0,1.0,1.707,1.66,1.517,1.8,1.6,1.6,100.0,2.0,-0.21500000000000008,-180.0,1.927,1.922,1.828,2.0,2.0,1.9,3000.0,3.0,0.037,0.171,0.475,0.0,0.1,0.55,0.0,0.0,1.8900000000000001,3000.0,1,0,0.14000000000000012,-0.10699999999999998,0.2470000000000001,H,3.0,0.0
2394,2020-12-13,Crystal Palace,Tottenham,2.23,1.708,1.351,1.8,1.6,1.1,66.67,5.0,1.519,1.739,1.81,1.4,2.3,1.85,-60.0,2.0,0.7110000000000001,126.67,1.362,1.458,1.496,1.4,1.6,1.7,0.0,1.0,0.218,0.503,0.755,0.2,0.8,0.8,-100.0,0.0,1.1440000000000001,100.0,1.506,1.325,1.219,1.2,1.3,1.0,0.0,3.0,2.443,2.332,2.125,2.6,2.4,2.1,0.0,3.0,-0.937,0.0,1,0,0.879,-0.29100000000000015,1.1700000000000002,D,1.0,1.0
2395,2020-12-13,Fulham,Liverpool,0.977,0.988,0.934,1.2,1.1,0.9,-100.0,0.0,2.527,2.364,2.296,2.2,2.2,2.25,100.0,4.0,-1.5500000000000003,-200.0,1.682,1.711,1.817,1.4,1.8,1.85,-50.0,2.0,0.675,1.085,1.252,0.6,1.4,1.45,0.0,0.0,1.007,-50.0,0.904,0.852,0.778,1.2,0.7,0.8,0.0,0.0,2.232,2.164,2.194,2.2,2.1,2.05,0.0,3.0,-1.3280000000000003,0.0,1,1,0.04299999999999993,0.23100000000000032,-0.1880000000000004,D,1.0,1.0
2396,2020-12-13,Arsenal,Burnley,0.395,0.673,1.004,0.4,0.7,1.3,-100.0,0.0,0.539,0.561,0.701,0.4,0.5,0.75,-50.0,1.0,-0.14400000000000002,-50.0,1.564,1.397,1.284,1.4,1.4,1.15,100.0,2.0,1.81,1.657,1.506,1.8,1.8,1.45,-75.0,1.0,-0.246,175.0,0.469,0.856,1.184,0.8,1.0,1.45,-100.0,0.0,0.929,0.908,1.024,1.0,0.6,1.1,1000.0,1.0,-0.4600000000000001,-1100.0,0,0,-0.609,-0.16199999999999992,-0.44700000000000006,A,0.0,1.0
2397,2020-12-13,Leicester,Brighton,1.42,1.489,1.557,1.6,1.8,1.5,-50.0,2.0,1.099,1.146,1.131,1.0,1.4,1.1,-66.67,1.0,0.32099999999999995,16.67,1.441,1.422,1.375,1.4,1.5,1.4,-50.0,1.0,1.391,1.438,1.497,1.2,1.5,1.6,2000.0,2.0,0.050000000000000044,-2050.0,1.716,1.665,1.602,1.8,1.8,1.5,0.0,3.0,0.883,0.967,0.997,1.0,1.0,1.1,-100.0,0.0,0.833,100.0,0,0,-0.137,-0.03200000000000003,-0.10499999999999998,H,3.0,0.0
2398,2020-12-15,Wolves,Chelsea,0.566,0.777,0.948,0.6,0.8,0.95,0.0,0.0,1.423,1.778,1.92,1.8,2.2,2.05,-100.0,0.0,-0.8570000000000001,100.0,1.624,1.403,1.225,1.6,1.3,1.1,-75.0,1.0,0.734,0.853,1.062,0.6,0.9,1.3,-66.67,1.0,0.8900000000000001,-8.329999999999998,0.824,1.162,1.381,0.8,1.4,1.5,0.0,0.0,1.563,1.778,1.817,2.0,1.9,1.85,-100.0,0.0,-0.739,100.0,0,0,-0.382,-0.4969999999999999,0.11499999999999988,H,2.0,1.0
2399,2020-12-15,Manchester City,West Bromwich Albion,1.437,1.696,1.986,1.6,1.4,2.4,-100.0,0.0,0.776,0.723,0.76,0.6,0.7,0.85,-66.67,1.0,0.661,-33.33,0.358,0.591,0.732,0.6,1.0,0.75,-100.0,0.0,2.16,1.935,1.827,1.8,1.7,1.7,-33.33,2.0,-1.802,-66.67,1.792,1.849,1.936,1.6,1.6,2.0,1000.0,1.0,0.513,0.609,0.678,0.6,0.6,0.85,-100.0,0.0,1.279,1100.0,0,1,-0.5489999999999999,0.016000000000000014,-0.565,D,1.0,1.0
2405,2020-12-16,Arsenal,Southampton,0.263,0.551,0.909,0.2,0.5,1.25,-100.0,0.0,2.326,2.169,1.958,2.0,2.2,1.85,200.0,3.0,-2.063,-300.0,1.376,1.325,1.257,1.6,1.4,1.1,-66.67,1.0,0.995,1.178,1.269,1.0,1.1,1.25,0.0,0.0,0.3809999999999999,-66.67,0.312,0.7,1.071,0.2,0.7,1.45,0.0,0.0,2.284,2.118,1.94,2.0,2.3,1.9,0.0,3.0,-1.9719999999999998,0.0,0,1,-0.646,0.3680000000000001,-1.0140000000000002,D,1.0,1.0
2403,2020-12-16,Leeds United,Newcastle,0.981,1.258,1.757,0.8,1.0,1.417,0.0,1.0,1.409,1.275,1.208,1.2,1.2,1.35,2000.0,2.0,-0.42800000000000005,-2000.0,1.868,1.997,2.461,1.8,1.5,1.833,2000.0,2.0,1.137,1.373,1.496,1.2,1.6,1.65,-66.67,1.0,0.7310000000000001,2066.67,0.687,0.828,0.725,0.8,1.1,1.167,-100.0,0.0,2.002,1.628,1.408,1.8,1.4,1.3,3000.0,3.0,-1.3149999999999997,-3100.0,0,1,-0.7759999999999999,0.20100000000000007,-0.977,H,5.0,2.0
2404,2020-12-16,Leicester,Everton,1.947,1.763,1.695,1.4,1.7,1.6,-40.0,3.0,1.11,1.298,1.381,1.2,1.5,1.4,-50.0,1.0,0.837,10.0,0.961,1.163,1.244,1.2,1.3,1.35,-100.0,0.0,1.01,1.332,1.437,1.4,1.6,1.4,-100.0,0.0,-0.049000000000000044,0.0,2.144,1.908,1.735,1.8,1.8,1.6,0.0,3.0,1.64,1.477,1.462,1.4,1.4,1.55,0.0,3.0,0.5040000000000002,0.0,1,0,0.252,-0.2709999999999999,0.5229999999999999,A,0.0,2.0
2401,2020-12-16,Fulham,Brighton,0.985,0.99,0.941,1.0,0.9,0.9,1000.0,1.0,0.733,0.937,1.023,0.8,1.1,1.0,-100.0,0.0,0.252,1100.0,1.455,1.582,1.739,1.6,1.5,1.75,-66.67,1.0,1.928,1.722,1.64,1.4,1.8,1.7,0.0,3.0,-0.47299999999999986,-66.67,0.936,0.879,0.799,0.8,0.8,0.85,1000.0,1.0,0.589,0.791,0.902,1.0,0.7,0.95,0.0,0.0,0.3470000000000001,1000.0,1,0,0.04400000000000004,-0.2899999999999999,0.33399999999999996,D,0.0,0.0
2402,2020-12-16,Liverpool,Tottenham,2.018,2.116,2.173,2.0,2.1,2.3,-66.67,1.0,1.346,1.605,1.733,1.2,1.9,1.85,0.0,1.0,0.6719999999999997,-66.67,0.783,1.07,1.228,0.6,1.5,1.5,0.0,1.0,0.478,0.593,0.779,0.2,0.7,0.8,0.0,1.0,0.30500000000000005,0.0,1.821,1.952,2.08,1.8,1.9,2.05,-66.67,1.0,1.962,2.089,2.018,2.2,2.2,2.1,0.0,1.0,-0.14100000000000001,-66.67,0,0,-0.15500000000000025,-0.387,0.23199999999999976,H,2.0,1.0
2400,2020-12-16,West Ham,Crystal Palace,1.573,1.59,1.584,1.4,1.9,1.7,-50.0,2.0,1.82,1.579,1.318,2.0,1.4,1.05,0.0,1.0,-0.2470000000000001,-50.0,1.351,1.272,1.309,1.0,1.1,1.25,1000.0,1.0,1.241,1.374,1.448,1.2,1.6,1.75,-50.0,1.0,0.10999999999999988,1050.0,2.063,1.874,1.622,2.4,2.0,1.6,0.0,3.0,1.337,1.266,1.198,1.4,1.1,0.9,1000.0,1.0,0.7260000000000002,-1000.0,0,1,-0.01100000000000012,0.502,-0.5130000000000001,D,1.0,1.0
2406,2020-12-17,Aston Villa,Burnley,1.427,1.616,1.53,1.8,2.1,1.4,0.0,1.0,0.693,0.64,0.729,0.6,0.4,0.75,1000.0,1.0,0.7340000000000001,-1000.0,1.19,1.316,1.407,1.6,1.3,1.2,0.0,0.0,1.207,1.355,1.363,1.2,1.4,1.4,-100.0,0.0,-0.017000000000000126,100.0,1.533,1.503,1.408,1.2,1.8,1.4,0.0,3.0,1.619,1.289,1.212,1.6,0.9,1.2,3000.0,3.0,-0.08600000000000008,-3000.0,0,0,-0.10299999999999998,-0.03600000000000003,-0.06699999999999995,D,0.0,0.0
2407,2020-12-17,Sheffield United,Manchester United,0.356,0.449,0.581,0.4,0.5,0.7,0.0,0.0,1.553,1.718,1.808,2.0,1.8,2.05,-100.0,0.0,-1.197,100.0,2.138,1.904,1.659,2.2,1.8,1.6,200.0,3.0,0.767,1.006,1.097,0.8,1.4,1.15,-100.0,0.0,1.371,300.0,0.025,0.14,0.43,0.0,0.1,0.55,0.0,0.0,2.079,2.062,1.992,2.6,2.0,2.05,-66.67,1.0,-2.0540000000000003,66.67,0,0,-0.22499999999999998,-0.2550000000000001,0.030000000000000138,A,2.0,3.0
2410,2020-12-19,Crystal Palace,Liverpool,1.546,1.474,1.288,1.4,1.4,1.1,1000.0,1.0,2.012,2.095,2.156,2.2,2.0,2.2,0.0,2.0,-0.46599999999999997,1000.0,1.161,1.306,1.406,1.2,1.5,1.6,-75.0,1.0,0.855,1.057,1.207,0.6,1.5,1.55,-85.71,1.0,0.30600000000000005,10.709999999999994,1.225,1.217,1.18,1.0,1.2,0.95,1000.0,1.0,2.214,2.143,2.168,2.2,1.9,2.05,3000.0,3.0,-0.9889999999999999,-2000.0,1,0,0.258,-0.14400000000000013,0.40200000000000014,A,0.0,7.0
2411,2020-12-19,Southampton,Manchester City,1.884,1.957,1.867,1.8,2.2,1.9,-50.0,1.0,1.291,1.569,1.893,1.6,1.3,2.2,0.0,1.0,0.593,-50.0,0.997,1.146,1.243,1.2,1.2,1.2,1000.0,1.0,0.572,0.666,0.758,0.6,0.6,0.8,0.0,1.0,0.42500000000000004,1000.0,1.856,1.915,1.85,1.6,2.1,1.95,-66.67,1.0,1.528,1.694,1.846,1.6,1.7,1.9,0.0,1.0,0.32800000000000007,-66.67,1,0,0.016999999999999904,-0.6020000000000001,0.619,A,0.0,1.0
2408,2020-12-19,Everton,Arsenal,1.406,1.425,1.44,1.4,1.5,1.45,-50.0,2.0,0.509,0.633,0.917,0.4,0.5,1.2,-50.0,1.0,0.8969999999999999,0.0,0.673,1.09,1.3,0.8,1.5,1.4,-100.0,0.0,1.25,1.266,1.233,1.2,1.2,1.15,0.0,1.0,-0.577,-100.0,2.093,1.754,1.609,2.0,1.4,1.55,0.0,3.0,0.542,0.755,1.064,0.4,0.8,1.35,-66.67,1.0,1.551,66.67,0,0,-0.03400000000000003,-0.40800000000000003,0.374,H,2.0,1.0
2409,2020-12-19,Newcastle,Fulham,1.606,1.407,1.283,1.2,1.4,1.3,100.0,2.0,0.656,0.81,0.851,1.0,0.9,0.85,0.0,0.0,0.9500000000000001,100.0,2.425,2.033,1.83,2.0,1.8,1.9,400.0,5.0,0.97,1.294,1.574,1.4,1.2,1.65,-100.0,0.0,1.4549999999999998,500.0,1.335,1.332,1.274,1.2,1.4,1.15,-100.0,0.0,0.957,0.901,0.819,1.0,0.9,0.9,1000.0,1.0,0.378,-1100.0,1,0,0.3230000000000002,-0.19499999999999995,0.5180000000000001,D,1.0,1.0
2412,2020-12-20,Brighton,Sheffield United,0.488,0.767,0.926,0.8,0.9,1.0,-100.0,0.0,0.904,0.731,0.716,0.6,0.7,0.8,100.0,2.0,-0.41600000000000004,-200.0,1.285,1.409,1.484,1.4,1.5,1.7,-100.0,0.0,2.425,2.103,1.786,2.0,2.0,1.6,50.0,3.0,-1.14,-150.0,0.726,0.829,0.911,1.0,0.8,0.95,1000.0,1.0,0.016,0.114,0.389,0.0,0.1,0.55,0.0,0.0,0.71,1000.0,0,1,-0.43800000000000006,0.18800000000000006,-0.6260000000000001,D,1.0,1.0
2413,2020-12-20,Tottenham,Leicester,1.231,1.495,1.663,1.2,1.9,1.8,-83.33,1.0,1.298,1.443,1.533,1.2,1.2,1.6,0.0,0.0,-0.06699999999999995,-83.33,0.986,0.849,0.895,0.6,0.8,0.9,100.0,2.0,1.307,1.316,1.316,1.6,1.3,1.45,-33.33,2.0,-0.32099999999999995,133.32999999999998,1.308,1.71,1.826,1.6,2.1,1.95,-100.0,0.0,1.429,1.561,1.57,1.2,1.5,1.55,0.0,0.0,-0.121,-100.0,0,0,-0.43199999999999994,-0.23499999999999988,-0.19700000000000006,A,0.0,2.0
2414,2020-12-20,Manchester United,Leeds United,2.036,1.951,1.921,2.0,1.8,2.15,200.0,3.0,2.32,1.939,2.066,1.6,1.4,1.692,400.0,5.0,-0.2839999999999998,-200.0,1.178,1.186,1.183,1.0,1.4,1.2,-66.67,2.0,1.912,1.997,2.417,1.4,1.7,1.846,100.0,2.0,-0.734,-166.67000000000002,2.386,2.232,2.088,2.6,2.0,2.15,3000.0,3.0,1.458,1.223,0.942,1.4,1.1,1.308,200.0,3.0,0.9280000000000002,2800.0,1,1,0.11499999999999999,0.254,-0.139,H,6.0,2.0
2415,2020-12-20,West Bromwich Albion,Aston Villa,0.851,0.774,0.783,0.8,0.5,0.85,1000.0,1.0,0.952,1.323,1.385,1.2,2.0,1.4,-100.0,0.0,-0.10099999999999998,1100.0,1.774,1.765,1.748,1.8,1.5,1.65,-50.0,1.0,0.794,1.077,1.273,0.8,1.3,1.2,0.0,0.0,0.98,-50.0,0.675,0.68,0.709,0.8,0.6,0.9,1000.0,1.0,1.356,1.411,1.369,1.4,1.6,1.4,-66.67,1.0,-0.681,1066.67,1,0,0.06799999999999995,-0.43300000000000005,0.501,A,0.0,3.0
2416,2020-12-21,Burnley,Wolves,0.462,0.524,0.66,0.6,0.4,0.75,-100.0,0.0,1.044,0.999,1.048,1.0,1.0,1.0,100.0,2.0,-0.5820000000000001,-200.0,0.804,1.109,1.233,1.2,1.3,1.15,-100.0,0.0,1.416,1.33,1.203,1.6,1.0,1.15,1000.0,1.0,-0.6119999999999999,-1100.0,1.413,1.236,1.192,1.6,1.0,1.25,1000.0,1.0,1.549,1.496,1.536,1.4,1.7,1.5,0.0,3.0,-0.1359999999999999,1000.0,0,0,-0.198,-0.0040000000000000036,-0.194,H,2.0,1.0
2417,2020-12-21,Chelsea,West Ham,1.282,1.637,1.832,1.2,2.0,2.0,-75.0,1.0,1.382,1.482,1.528,1.4,1.6,1.75,-66.67,1.0,-0.09999999999999987,-8.329999999999998,1.156,1.061,1.151,0.8,0.8,1.35,2000.0,2.0,1.234,1.222,1.28,1.2,1.2,1.2,1000.0,1.0,-0.07800000000000007,1000.0,1.042,1.455,1.644,1.4,1.8,1.7,-100.0,0.0,1.709,1.715,1.563,2.0,1.8,1.65,-66.67,1.0,-0.667,-33.33,0,0,-0.55,-0.14600000000000013,-0.4039999999999999,H,3.0,0.0
2423,2020-12-26,Fulham,Southampton,0.771,0.845,0.865,0.8,1.0,0.9,0.0,1.0,1.256,1.601,1.689,1.6,2.0,1.75,-100.0,0.0,-0.485,100.0,0.98,1.241,1.519,1.0,1.2,1.6,0.0,1.0,0.998,1.119,1.22,1.2,1.3,1.2,-66.67,1.0,-0.018000000000000016,66.67,0.972,0.919,0.836,1.2,1.0,0.95,0.0,1.0,1.237,1.566,1.674,1.4,1.8,1.8,-100.0,0.0,-0.2650000000000001,100.0,0,0,-0.09399999999999997,-0.43300000000000005,0.3390000000000001,D,0.0,0.0
2421,2020-12-26,Aston Villa,Crystal Palace,1.634,1.628,1.538,1.2,2.0,1.5,-57.14,3.0,1.031,1.206,1.165,1.4,1.4,1.1,-100.0,0.0,0.603,42.86,0.529,0.881,1.152,0.8,1.3,1.1,-100.0,0.0,3.107,2.342,1.939,2.4,1.8,1.9,600.0,7.0,-2.5780000000000003,-700.0,1.904,1.7,1.525,1.4,1.6,1.55,0.0,3.0,0.816,0.996,1.067,1.0,1.2,0.95,-100.0,0.0,1.088,100.0,1,0,0.09599999999999986,-0.13400000000000012,0.22999999999999998,H,3.0,0.0
2422,2020-12-26,Leicester,Manchester United,1.532,1.544,1.578,1.6,1.4,1.65,2000.0,2.0,3.357,2.687,2.31,3.0,2.3,2.3,50.0,6.0,-1.8250000000000002,1950.0,0.871,1.076,1.191,1.0,1.0,1.35,-100.0,0.0,1.452,1.334,1.261,1.4,1.0,1.3,100.0,2.0,-0.581,-200.0,1.953,1.823,1.706,1.8,1.8,1.7,3000.0,3.0,2.591,2.372,2.175,2.6,2.3,2.15,0.0,3.0,-0.6380000000000001,3000.0,0,1,-0.04600000000000004,1.0470000000000002,-1.0930000000000002,D,2.0,2.0
2419,2020-12-26,Arsenal,Chelsea,0.673,0.699,0.925,0.6,0.4,1.05,1000.0,1.0,1.855,1.884,1.943,1.4,1.9,2.05,0.0,3.0,-1.182,1000.0,1.5,1.399,1.306,1.6,1.3,1.25,100.0,2.0,0.771,0.868,1.041,0.8,0.8,1.2,-100.0,0.0,0.729,200.0,0.361,0.617,0.963,0.2,0.5,1.2,0.0,0.0,1.695,1.736,1.773,1.4,1.8,1.85,200.0,3.0,-1.334,-200.0,0,0,-0.252,-0.08800000000000008,-0.16399999999999992,H,3.0,1.0
2418,2020-12-26,Sheffield United,Everton,0.936,0.78,0.743,0.8,0.7,0.7,0.0,1.0,1.604,1.53,1.493,1.2,1.3,1.45,0.0,2.0,-0.668,0.0,1.95,1.903,1.711,2.0,1.9,1.6,0.0,1.0,0.782,1.073,1.272,0.6,1.4,1.4,-50.0,1.0,1.168,50.0,0.344,0.275,0.447,0.2,0.2,0.45,0.0,1.0,2.396,1.98,1.741,2.0,1.4,1.55,200.0,3.0,-2.052,-200.0,1,1,0.19300000000000006,0.11099999999999999,0.08200000000000007,A,0.0,1.0
2420,2020-12-26,Manchester City,Newcastle,1.194,1.466,1.808,1.8,1.3,2.2,0.0,1.0,1.404,1.333,1.256,1.4,1.4,1.3,-66.67,1.0,-0.20999999999999996,66.67,0.381,0.545,0.685,0.2,0.5,0.7,0.0,0.0,1.95,1.845,1.751,1.8,1.8,1.9,0.0,1.0,-1.569,0.0,2.019,1.932,1.956,2.2,1.9,2.05,0.0,3.0,1.223,1.271,1.247,1.4,1.4,1.15,-66.67,1.0,0.796,66.67,0,1,-0.6140000000000001,0.1479999999999999,-0.762,H,2.0,0.0
2424,2020-12-27,Leeds United,Burnley,2.214,1.95,2.059,2.0,1.5,1.714,2000.0,2.0,0.975,0.792,0.787,0.8,0.5,0.8,2000.0,2.0,1.2389999999999999,0.0,3.275,2.725,2.758,2.6,2.2,2.143,500.0,6.0,0.87,1.089,1.211,1.4,1.1,1.2,1000.0,1.0,2.405,-500.0,0.972,1.0,0.852,1.2,1.0,1.214,0.0,0.0,1.942,1.557,1.364,1.6,1.3,1.25,200.0,3.0,-0.97,-200.0,1,1,0.1549999999999998,0.18799999999999994,-0.03300000000000014,H,1.0,0.0
2425,2020-12-27,West Ham,Brighton,0.921,1.213,1.383,1.2,1.3,1.6,-100.0,0.0,0.659,0.809,0.933,0.6,0.8,1.05,0.0,1.0,0.262,-100.0,1.823,1.545,1.444,1.8,1.5,1.25,0.0,3.0,1.19,1.334,1.438,1.4,1.2,1.6,0.0,1.0,0.633,0.0,1.139,1.403,1.414,1.4,1.5,1.5,-100.0,0.0,0.817,0.86,0.92,0.6,0.9,1.0,0.0,1.0,0.32200000000000006,-100.0,0,0,-0.46199999999999997,-0.274,-0.18799999999999994,D,2.0,2.0
2426,2020-12-27,Liverpool,West Bromwich Albion,3.675,2.987,2.618,3.0,2.5,2.55,250.0,7.0,0.567,0.633,0.708,0.8,0.5,0.8,0.0,0.0,3.1079999999999997,250.0,0.57,0.865,1.092,0.6,0.8,1.35,-100.0,0.0,2.182,1.99,1.867,2.2,1.6,1.7,3000.0,3.0,-1.612,-3100.0,2.476,2.299,2.247,2.2,2.2,2.2,200.0,3.0,0.45,0.557,0.641,0.8,0.6,0.9,-100.0,0.0,2.026,300.0,1,0,1.057,-0.14100000000000001,1.198,D,1.0,1.0
2427,2020-12-27,Wolves,Tottenham,1.029,0.999,1.044,1.0,1.0,1.0,0.0,1.0,0.821,1.223,1.505,0.8,1.3,1.75,-100.0,0.0,0.20799999999999996,100.0,1.611,1.451,1.279,1.8,1.2,1.25,2000.0,2.0,1.324,1.058,1.0,1.0,0.9,0.85,-33.33,2.0,0.2869999999999999,2033.33,1.033,1.224,1.389,1.2,1.4,1.35,-100.0,0.0,0.872,1.399,1.652,1.0,1.8,1.95,-100.0,0.0,0.16099999999999992,0.0,0,0,-0.015000000000000124,-0.6839999999999999,0.6689999999999998,D,1.0,1.0
2428,2020-12-28,Crystal Palace,Leicester,0.687,0.987,1.054,1.4,1.3,1.1,-100.0,0.0,1.688,1.627,1.618,1.8,1.6,1.6,100.0,2.0,-1.001,-200.0,3.072,2.461,2.04,2.6,2.0,1.9,200.0,3.0,1.248,1.244,1.268,1.0,1.1,1.45,2000.0,2.0,1.824,-1800.0,0.544,0.815,0.966,1.0,1.1,0.95,-100.0,0.0,1.635,1.673,1.639,2.0,1.9,1.6,-66.67,1.0,-1.091,-33.33,0,1,-0.367,0.06999999999999984,-0.43699999999999983,D,1.0,1.0
