match_id,date,home_team,away_team,home_goals_ema_short,home_goals_ema_medium,home_goals_ema_long,home_goals_sma_short,home_goals_sma_medium,home_goals_sma_long,home_goals_momentum,home_goals_current_value,away_goals_ema_short,away_goals_ema_medium,away_goals_ema_long,away_goals_sma_short,away_goals_sma_medium,away_goals_sma_long,away_goals_momentum,away_goals_current_value,goals_ema_advantage,goals_momentum_advantage,home_goals_against_ema_short,home_goals_against_ema_medium,home_goals_against_ema_long,home_goals_against_sma_short,home_goals_against_sma_medium,home_goals_against_sma_long,home_goals_against_momentum,home_goals_against_current_value,away_goals_against_ema_short,away_goals_against_ema_medium,away_goals_against_ema_long,away_goals_against_sma_short,away_goals_against_sma_medium,away_goals_against_sma_long,away_goals_against_momentum,away_goals_against_current_value,goals_against_ema_advantage,goals_against_momentum_advantage,home_points_ema_short,home_points_ema_medium,home_points_ema_long,home_points_sma_short,home_points_sma_medium,home_points_sma_long,home_points_momentum,home_points_current_value,away_points_ema_short,away_points_ema_medium,away_points_ema_long,away_points_sma_short,away_points_sma_medium,away_points_sma_long,away_points_momentum,away_points_current_value,points_ema_advantage,points_momentum_advantage,home_trend_strength,away_trend_strength,home_macd,away_macd,macd_advantage,actual_result,actual_home_goals,actual_away_goals,home_goals_bullish,home_goals_bearish,home_goals_convergence,home_points_bullish,home_points_bearish,home_points_convergence,away_goals_bullish,away_goals_bearish,away_goals_convergence,away_points_bullish,away_points_bearish,away_points_convergence,goals_ema_short_ratio,goals_ema_medium_ratio,goals_ema_long_ratio,points_ema_short_ratio,points_ema_medium_ratio,points_ema_long_ratio
1629,2018-11-04,Manchester City,Southampton,2.312,2.483,2.575,2.6,2.7,2.55,-50.0,1.0,0.192,0.44,0.652,0.0,0.6,0.7,0.0,0.0,2.1199999999999997,-50.0,0.07,0.22,0.402,0.0,0.3,0.5,0.0,0.0,1.008,1.269,1.384,1.6,1.4,1.45,0.0,0.0,-0.938,0.0,2.658,2.603,2.569,2.6,2.6,2.55,0.0,3.0,0.717,0.74,0.799,0.4,0.7,0.8,0.0,1.0,1.941,0.0,0,0,-0.2630000000000003,-0.46,0.1969999999999996,H,6.0,1.0,0,1,0.7917656373713379,1,0,0.9182736455463728,0,1,0.684931506849315,0,1,0.9242144177449167,11.445544554455443,5.517777777777778,3.889728096676737,3.656121045392022,3.470666666666667,3.175525339925834
1630,2018-11-05,Huddersfield Town,Fulham,0.263,0.357,0.474,0.4,0.4,0.35,0.0,0.0,0.808,0.825,0.65,0.8,1.1,1.1,0.0,0.0,-0.545,0.0,1.958,1.829,1.72,2.0,2.1,1.55,0.0,3.0,3.312,2.966,2.609,3.2,2.8,2.8,50.0,3.0,-1.354,-50.0,0.208,0.327,0.508,0.2,0.3,0.5,0.0,0.0,0.154,0.27,0.258,0.2,0.5,0.5,0.0,0.0,0.0539999999999999,0.0,0,1,-0.2109999999999999,0.158,-0.369,H,1.0,0.0,0,1,0.8257638315441784,0,1,0.7692307692307692,0,0,0.8635578583765113,0,0,0.9057971014492753,0.3215158924205379,0.4275449101796407,0.7181818181818181,1.268292682926829,1.1678571428571427,1.8955223880597014
1635,2018-11-10,Huddersfield Town,West Ham,0.508,0.474,0.524,0.4,0.5,0.4,0.0,1.0,1.881,1.511,1.361,1.6,1.3,1.25,300.0,4.0,-1.373,-300.0,1.306,1.497,1.556,1.4,1.8,1.45,-100.0,0.0,1.343,1.346,1.484,1.2,1.3,1.55,0.0,2.0,-0.0369999999999999,-100.0,1.139,0.813,0.746,0.8,0.6,0.65,3000.0,3.0,1.572,1.332,1.213,1.4,1.1,1.15,3000.0,3.0,-0.433,0.0,0,1,-0.016,0.52,-0.536,D,1.0,1.0,0,0,0.984251968503937,1,0,0.7178750897343862,1,0,0.6578947368421053,1,0,0.7358351729212657,0.2686409307244844,0.3116370808678501,0.38220277169948946,0.7199747155499368,0.6058122205663189,0.6099754701553556
1636,2018-11-10,Cardiff City,Brighton,0.949,0.861,0.609,1.2,0.9,0.818,0.0,0.0,0.977,0.995,0.996,0.8,1.2,0.9,-66.67,1.0,-0.028,66.67,2.179,2.237,2.169,2.0,2.2,2.182,1000.0,1.0,1.386,1.393,1.474,1.0,1.4,1.6,50.0,3.0,0.7929999999999999,950.0,0.466,0.432,0.315,0.6,0.5,0.455,-100.0,0.0,1.49,1.396,1.24,1.8,1.4,1.0,-100.0,0.0,-1.024,0.0,1,0,0.3399999999999999,-0.019,0.359,H,2.0,1.0,1,0,0.746268656716418,1,0,0.8688097306689835,0,1,0.9813542688910696,1,0,0.8,0.961499493414387,0.8567164179104478,0.6053677932405567,0.3106666666666667,0.30725462304409673,0.252
1634,2018-11-10,Crystal Palace,Tottenham,0.923,0.922,1.063,0.8,0.6,1.3,1000.0,1.0,1.62,1.64,1.769,1.4,1.7,1.9,0.0,3.0,-0.6970000000000001,1000.0,2.06,1.672,1.459,2.0,1.6,1.25,50.0,3.0,1.065,0.981,0.98,0.6,0.9,1.1,100.0,2.0,0.995,-50.0,0.4,0.675,0.947,0.2,0.5,1.25,0.0,0.0,2.179,2.166,2.161,2.4,2.1,2.15,0.0,3.0,-1.779,0.0,0,0,-0.1399999999999999,-0.1489999999999998,0.0089999999999998,A,0.0,1.0,0,0,0.8771929824561404,0,1,0.6464124111182935,0,1,0.8703220191470846,1,0,0.982318271119843,0.5662576687116564,0.5587878787878788,0.5975267003934794,0.18273184102329834,0.310202205882353,0.43620451404882543
1632,2018-11-10,Southampton,Watford,0.461,0.542,0.685,0.2,0.7,0.75,0.0,1.0,1.145,1.184,1.159,1.0,1.4,1.05,-100.0,0.0,-0.6839999999999999,100.0,2.672,2.129,1.824,2.2,2.0,1.75,200.0,6.0,1.018,1.185,1.314,1.4,1.3,1.5,0.0,1.0,1.654,200.0,0.478,0.605,0.723,0.4,0.6,0.75,0.0,0.0,1.306,1.379,1.343,1.2,1.6,1.2,-100.0,0.0,-0.8280000000000001,100.0,0,0,-0.224,-0.014,-0.21,D,1.0,1.0,0,1,0.8169934640522876,0,1,0.8032128514056224,0,0,0.9861932938856016,0,0,0.9643201542912248,0.3991341991341991,0.4539363484087103,0.5859709153122327,0.3632218844984802,0.435565154787617,0.5343680709534367
1633,2018-11-10,Leicester,Burnley,1.218,1.416,1.496,1.2,1.6,1.6,-50.0,1.0,1.116,1.1,1.078,1.0,1.2,1.2,100.0,2.0,0.1019999999999998,-150.0,1.122,1.429,1.58,1.2,1.4,1.7,0.0,0.0,3.298,2.679,2.145,3.0,2.5,1.9,33.33,4.0,-2.176,-33.33,1.626,1.441,1.339,1.4,1.6,1.3,0.0,3.0,0.441,0.68,0.874,0.8,0.7,1.1,0.0,0.0,1.1849999999999998,0.0,0,1,-0.278,0.038,-0.316,D,0.0,0.0,0,1,0.7824726134585289,1,0,0.7770007770007771,1,0,0.9633911368015414,0,1,0.6978367062107467,1.0817051509769093,1.2756756756756755,1.375,3.605321507760532,2.088405797101449,1.5147058823529411
1631,2018-11-10,Newcastle,Bournemouth,0.614,0.675,0.795,0.6,0.6,0.95,1000.0,1.0,1.713,1.728,1.64,2.0,1.8,1.55,-50.0,1.0,-1.0990000000000002,1050.0,0.72,1.005,1.121,1.2,1.2,1.05,0.0,0.0,1.055,1.187,1.37,0.6,1.4,1.55,100.0,2.0,-0.3349999999999999,-100.0,1.29,0.936,0.9,0.8,0.6,1.05,200.0,3.0,1.474,1.636,1.605,2.0,1.7,1.55,-100.0,0.0,-0.1839999999999999,300.0,0,1,-0.181,0.0730000000000001,-0.2540000000000002,H,2.0,1.0,0,1,0.8467400508044031,1,0,0.7194244604316546,0,0,0.9319664492078283,0,0,0.8841732979664014,0.3563551944283227,0.38837744533947066,0.48181818181818187,0.8692722371967655,0.5686512758201702,0.5572755417956656
1637,2018-11-11,Arsenal,Wolves,2.131,2.281,2.24,2.6,2.5,2.35,-50.0,1.0,1.037,1.097,1.324,1.0,0.9,1.0,2000.0,2.0,1.094,-2050.0,1.157,1.159,1.233,1.0,1.2,1.2,-66.67,1.0,1.627,1.369,1.441,1.2,1.0,1.091,50.0,3.0,-0.47,-116.67,1.832,2.034,1.967,2.2,2.3,2.05,1000.0,1.0,0.714,1.078,1.17,1.2,1.4,1.364,0.0,0.0,1.118,1000.0,0,0,-0.1090000000000004,-0.2870000000000001,0.1779999999999997,D,1.0,1.0,0,0,0.9017132551848509,0,0,0.8810572687224669,0,1,0.777000777000777,0,1,0.6868131868131868,2.035339063992359,2.0605239385727194,1.679160419790105,2.5303867403314917,1.8694852941176467,1.666949152542373
1638,2018-11-11,Chelsea,Everton,2.782,2.432,2.132,2.6,2.4,1.95,0.0,3.0,2.03,1.789,1.584,2.2,1.7,1.5,50.0,3.0,0.7520000000000002,-50.0,0.773,0.805,0.896,0.8,0.8,1.0,-50.0,1.0,1.135,1.213,1.293,0.8,1.3,1.2,0.0,1.0,-0.362,-50.0,2.465,2.307,2.169,2.2,2.4,2.2,0.0,3.0,2.016,1.799,1.62,2.4,1.7,1.65,0.0,3.0,0.4489999999999998,0.0,1,1,0.6499999999999999,0.4459999999999997,0.2040000000000001,D,0.0,0.0,1,0,0.6060606060606061,1,0,0.771604938271605,1,0,0.6915629322268327,1,0,0.7163323782234957,1.3637254901960787,1.3518621456364648,1.3375156838143036,1.2166831194471865,1.2752902155887231,1.3306748466257667
1639,2018-11-11,Liverpool,Fulham,1.742,1.787,1.908,1.4,1.7,1.9,-50.0,1.0,0.539,0.675,0.588,0.6,1.1,1.0,-100.0,0.0,1.2029999999999998,50.0,0.676,0.578,0.589,0.6,0.5,0.55,1000.0,1.0,2.541,2.608,2.455,3.2,2.7,2.636,-66.67,1.0,-1.865,1066.67,1.989,2.14,2.178,1.8,2.4,2.1,-66.67,1.0,0.102,0.221,0.233,0.0,0.5,0.455,0.0,0.0,1.887,-66.67,0,0,-0.1659999999999999,-0.0489999999999999,-0.1169999999999999,H,2.0,0.0,0,1,0.8576329331046313,0,1,0.8410428931875527,0,0,0.9532888465204957,0,1,0.8841732979664014,3.1730418943533696,2.608759124087591,3.190635451505017,17.758928571428573,9.264069264069263,8.962962962962962
1640,2018-11-11,Manchester City,Manchester United,3.541,3.122,2.902,2.8,3.1,2.8,0.0,6.0,1.95,1.784,1.658,2.0,1.7,1.55,0.0,2.0,1.591,0.0,0.38,0.362,0.459,0.2,0.4,0.55,0.0,1.0,1.395,1.428,1.297,1.8,1.7,1.2,-66.67,1.0,-1.015,66.67,2.772,2.675,2.61,2.6,2.6,2.55,0.0,3.0,2.341,2.069,1.974,2.0,1.7,1.95,3000.0,3.0,0.4309999999999996,-3000.0,1,1,0.6389999999999998,0.292,0.3469999999999997,H,3.0,1.0,1,0,0.6101281269066505,1,0,0.8605851979345955,1,0,0.7739938080495355,1,0,0.7315288953913679,1.8066326530612244,1.7402452619843922,1.7398081534772183,1.17907273500638,1.2866762866762869,1.315524193548387
1641,2018-11-24,Brighton,Leicester,0.985,0.996,0.997,1.0,1.0,0.95,1000.0,1.0,0.812,1.158,1.354,0.8,1.4,1.4,-100.0,0.0,0.1729999999999999,1100.0,1.591,1.503,1.524,1.0,1.4,1.6,100.0,2.0,0.748,1.169,1.43,1.2,1.4,1.65,-100.0,0.0,0.843,200.0,0.993,1.142,1.122,1.8,1.1,1.0,0.0,0.0,1.418,1.361,1.306,1.0,1.4,1.2,-66.67,1.0,-0.4249999999999999,66.67,0,0,-0.012,-0.542,0.53,D,1.0,1.0,0,1,0.9881422924901185,0,0,0.8857395925597874,0,1,0.648508430609598,1,0,0.8992805755395684,1.1982968369829683,0.8527397260273973,0.7309384164222873,0.6953781512605042,0.8329686360320933,0.8525835866261399
1642,2018-11-24,Everton,Cardiff City,1.354,1.464,1.433,1.6,1.5,1.4,-100.0,0.0,1.299,1.068,0.741,1.4,1.1,0.917,2000.0,2.0,0.0550000000000001,-2100.0,0.756,0.992,1.17,0.8,1.2,1.2,-100.0,0.0,1.786,2.012,2.057,1.8,2.3,2.083,1000.0,1.0,-1.03,-1100.0,1.678,1.653,1.561,2.0,1.5,1.55,0.0,1.0,1.311,0.899,0.571,1.2,0.7,0.667,200.0,3.0,0.367,-200.0,0,1,-0.0789999999999999,0.5579999999999999,-0.6369999999999999,H,1.0,0.0,0,0,0.9267840593141798,1,0,0.8952551477170994,1,0,0.6418485237483954,1,0,0.5747126436781609,1.034377387318564,1.3580705009276437,1.9081225033288949,1.2702498107494322,1.8184818481848184,2.6867469879518073
1643,2018-11-24,Fulham,Southampton,0.359,0.552,0.532,0.6,1.0,0.917,-100.0,0.0,0.641,0.625,0.715,0.4,0.7,0.8,0.0,1.0,-0.282,-100.0,2.361,2.498,2.412,3.0,2.6,2.583,0.0,2.0,2.115,1.924,1.745,2.0,1.9,1.65,-50.0,1.0,0.246,50.0,0.068,0.181,0.211,0.0,0.5,0.417,-100.0,0.0,0.652,0.677,0.75,0.6,0.7,0.8,1000.0,1.0,-0.5840000000000001,-1100.0,0,0,-0.173,-0.0739999999999999,-0.099,H,3.0,2.0,0,0,0.8525149190110827,0,1,0.8748906386701663,0,0,0.9310986964618251,0,1,0.9107468123861567,0.5514592933947772,0.8692913385826773,0.733793103448276,0.1027190332326284,0.26346433770014555,0.2776315789473684
1644,2018-11-24,Manchester United,Crystal Palace,1.633,1.642,1.595,2.0,1.6,1.5,1000.0,1.0,0.616,0.754,0.961,0.6,0.6,1.25,-100.0,0.0,1.017,1100.0,1.93,1.714,1.459,1.8,1.7,1.3,0.0,3.0,1.707,1.55,1.415,1.8,1.5,1.2,-50.0,1.0,0.2229999999999998,50.0,1.561,1.693,1.786,2.0,1.7,1.8,0.0,0.0,0.267,0.552,0.856,0.2,0.5,1.25,0.0,0.0,1.294,0.0,1,0,0.038,-0.345,0.383,D,0.0,0.0,0,0,0.9633911368015414,0,1,0.8163265306122448,0,1,0.7434944237918216,0,1,0.6293266205160478,2.608626198083067,2.149214659685864,1.642636457260556,5.63537906137184,3.0124555160142346,2.0623556581986144
1645,2018-11-24,Tottenham,Chelsea,1.413,1.524,1.696,1.2,1.5,1.75,-66.67,1.0,1.855,1.99,1.929,2.4,2.1,1.85,-100.0,0.0,-0.4419999999999999,33.33,0.71,0.802,0.887,0.6,0.8,1.05,0.0,0.0,0.515,0.659,0.81,0.6,0.6,0.95,-100.0,0.0,0.1949999999999999,100.0,2.452,2.317,2.241,2.4,2.1,2.15,0.0,3.0,1.977,2.07,2.058,2.2,2.2,2.1,-66.67,1.0,0.4749999999999998,66.67,0,0,-0.2829999999999999,-0.074,-0.2089999999999998,H,3.0,1.0,0,1,0.779423226812159,1,0,0.8257638315441784,0,0,0.9310986964618249,0,0,0.9250693802035155,0.7576407506702413,0.762,0.8746776689014956,1.2340211373930547,1.113942307692308,1.0836557059961318
1646,2018-11-24,Watford,Liverpool,1.097,1.15,1.144,1.2,1.2,1.1,-50.0,1.0,1.828,1.826,1.917,1.6,1.7,1.95,100.0,2.0,-0.7310000000000001,-150.0,1.012,1.151,1.284,1.2,1.3,1.4,0.0,1.0,0.451,0.473,0.533,0.4,0.5,0.45,0.0,0.0,0.5609999999999999,0.0,1.204,1.31,1.31,1.4,1.4,1.25,-66.67,1.0,2.326,2.296,2.256,2.2,2.4,2.25,0.0,3.0,-1.122,-66.67,0,0,-0.0469999999999999,-0.0889999999999999,0.042,A,0.0,3.0,0,0,0.9551098376313276,0,0,0.9041591320072332,0,0,0.9182736455463728,1,0,0.9345794392523362,0.5968443960826986,0.6263616557734204,0.5936689154125583,0.5154109589041096,0.5680832610581094,0.5781112091791705
1647,2018-11-24,West Ham,Manchester City,1.588,1.418,1.326,1.2,1.3,1.3,0.0,1.0,3.361,3.1,2.911,3.0,2.8,2.85,200.0,3.0,-1.773,-200.0,1.229,1.283,1.438,1.2,1.2,1.45,-66.67,1.0,0.587,0.478,0.511,0.4,0.4,0.6,0.0,1.0,0.6420000000000001,-66.67,1.382,1.271,1.192,1.0,1.2,1.2,1000.0,1.0,2.848,2.734,2.647,2.6,2.6,2.55,200.0,3.0,-1.466,800.0,1,1,0.262,0.4500000000000002,-0.1880000000000001,A,0.0,4.0,1,0,0.7923930269413629,1,0,0.8403361344537815,1,0,0.689655172413793,1,0,0.832639467110741,0.47107683180065263,0.45594855305466236,0.453954125299555,0.48355493351994405,0.46319241982507287,0.4486262702295823
1649,2018-11-25,Bournemouth,Arsenal,1.476,1.595,1.579,1.8,1.7,1.55,-50.0,1.0,1.754,2.048,2.122,2.4,2.4,2.25,-66.67,1.0,-0.278,16.67,1.37,1.334,1.43,0.8,1.5,1.45,0.0,2.0,1.104,1.13,1.211,1.2,1.0,1.25,0.0,1.0,0.266,0.0,0.983,1.339,1.452,1.4,1.4,1.55,-100.0,0.0,1.555,1.846,1.875,1.8,2.4,1.95,-66.67,1.0,-0.572,-33.33,0,0,-0.1029999999999999,-0.3679999999999999,0.2649999999999999,A,1.0,2.0,0,0,0.9066183136899365,0,1,0.6807351940095303,0,1,0.7309941520467836,0,1,0.7575757575757576,0.836734693877551,0.7750242954324588,0.7406191369606004,0.6281150159744409,0.7214439655172413,0.7702917771883289
1648,2018-11-25,Wolves,Huddersfield Town,1.025,1.08,1.293,0.8,1.0,1.0,0.0,1.0,0.672,0.57,0.569,0.6,0.5,0.45,1000.0,1.0,0.3529999999999998,-1000.0,1.418,1.302,1.399,1.4,0.9,1.083,0.0,1.0,1.204,1.406,1.503,1.2,1.3,1.5,1000.0,1.0,0.2139999999999999,-1000.0,0.81,1.064,1.154,0.8,1.5,1.333,0.0,1.0,1.093,0.847,0.77,1.0,0.7,0.65,0.0,1.0,-0.2829999999999999,0.0,0,1,-0.268,0.103,-0.3710000000000001,A,0.0,2.0,0,1,0.7886435331230284,0,1,0.7440476190476192,1,0,0.9066183136899364,1,0,0.7558578987150416,1.5029325513196479,1.8620689655172415,2.233160621761658,0.7343608340888487,1.2415402567094516,1.4794871794871793
1650,2018-11-26,Burnley,Newcastle,0.744,0.9,0.975,0.6,1.1,1.05,-100.0,0.0,1.076,0.916,0.91,1.0,0.8,0.9,100.0,2.0,-0.3320000000000001,-200.0,2.199,2.192,1.94,2.8,2.2,1.9,-100.0,0.0,0.814,1.004,1.109,1.0,1.3,1.1,-50.0,1.0,1.3849999999999998,-50.0,0.627,0.738,0.886,0.4,0.8,1.0,1000.0,1.0,1.86,1.311,1.1,1.4,0.8,1.05,3000.0,3.0,-1.233,-2000.0,0,1,-0.2309999999999999,0.166,-0.397,A,1.0,2.0,0,1,0.8123476848090984,0,1,0.7942811755361399,1,0,0.8576329331046313,1,0,0.5681818181818182,0.6850828729281767,0.9719222462203023,1.059782608695652,0.3352941176470588,0.558667676003028,0.7981981981981981
1651,2018-11-30,Cardiff City,Wolves,0.866,0.874,0.671,1.4,1.1,0.846,-100.0,0.0,0.683,0.883,1.17,0.6,0.9,0.923,-100.0,0.0,0.1829999999999999,0.0,1.524,1.828,1.957,1.8,2.4,2.0,-66.67,1.0,1.612,1.429,1.456,1.8,1.0,1.154,2000.0,2.0,-0.088,-2066.67,0.874,0.735,0.517,1.2,0.6,0.615,0.0,0.0,0.54,0.871,1.044,0.2,1.4,1.231,-100.0,0.0,0.3339999999999999,100.0,1,0,0.1949999999999999,-0.4869999999999999,0.6819999999999998,H,2.0,1.0,0,0,0.8368200836820084,1,0,0.7369196757553427,0,1,0.6724949562878278,0,1,0.6648936170212766,1.2496392496392494,0.9787234042553191,0.5686440677966103,1.5890909090909089,0.8342792281498297,0.49051233396584437
1652,2018-12-01,Crystal Palace,Burnley,0.41,0.617,0.87,0.6,0.5,1.15,0.0,0.0,0.829,0.918,0.977,0.6,1.0,1.0,1000.0,1.0,-0.419,-1000.0,1.138,1.268,1.281,1.6,1.3,1.2,-100.0,0.0,2.133,2.157,1.946,3.0,2.0,1.95,0.0,2.0,-0.995,-100.0,0.511,0.633,0.87,0.4,0.6,1.15,1000.0,1.0,0.418,0.604,0.802,0.2,0.8,0.85,0.0,0.0,0.093,1000.0,0,0,-0.46,-0.148,-0.312,H,2.0,0.0,0,1,0.684931506849315,0,1,0.7358351729212657,0,1,0.8710801393728222,0,1,0.722543352601156,0.48867699642431467,0.6648706896551724,0.8814589665653495,1.1939252336448598,1.0309446254071661,1.0714285714285714
1653,2018-12-01,Huddersfield Town,Brighton,1.115,0.83,0.705,0.8,0.7,0.55,100.0,2.0,0.99,0.997,0.997,1.0,1.1,1.0,-50.0,1.0,0.125,150.0,0.802,1.151,1.36,1.0,1.3,1.4,-100.0,0.0,1.394,1.412,1.474,1.2,1.4,1.55,-50.0,1.0,-0.5919999999999999,-50.0,1.728,1.238,0.982,1.4,0.9,0.8,200.0,3.0,0.996,1.116,1.11,1.4,1.2,1.05,0.0,1.0,0.732,200.0,1,0,0.41,-0.007,0.417,A,1.0,2.0,1,0,0.7092198581560283,1,0,0.572737686139748,0,0,0.9930486593843098,0,0,0.8976660682226211,1.115,0.8242303872889772,0.7000993048659384,1.7176938369781312,1.0994671403197156,0.8767857142857142
1654,2018-12-01,Leicester,Watford,0.875,1.13,1.32,0.8,1.3,1.35,0.0,1.0,0.731,0.941,1.035,1.2,1.0,1.1,-100.0,0.0,0.144,100.0,0.832,1.139,1.389,1.0,1.4,1.7,-50.0,1.0,1.675,1.487,1.447,1.0,1.5,1.3,200.0,3.0,-0.8430000000000001,-250.0,1.278,1.295,1.277,1.2,1.2,1.1,1000.0,1.0,0.803,1.072,1.185,1.4,1.1,1.25,-100.0,0.0,0.475,1100.0,0,0,-0.445,-0.3039999999999999,-0.1410000000000001,H,2.0,0.0,0,1,0.6920415224913494,0,0,0.9990009990009989,0,1,0.7668711656441719,0,1,0.723589001447178,1.1808367071524966,1.188222923238696,1.2631578947368423,1.5719557195571956,1.1968576709796672,1.0686192468619247
1655,2018-12-01,Manchester City,Bournemouth,3.574,3.264,3.015,3.8,3.1,2.9,100.0,4.0,1.317,1.487,1.524,1.2,1.6,1.5,1000.0,1.0,2.2569999999999997,-900.0,0.391,0.391,0.462,0.4,0.3,0.55,-100.0,0.0,1.58,1.455,1.484,1.2,1.5,1.5,0.0,2.0,-1.189,-100.0,2.899,2.783,2.68,3.0,2.8,2.55,0.0,3.0,0.655,1.095,1.314,0.8,1.3,1.4,0.0,0.0,2.244,0.0,1,0,0.5589999999999997,-0.207,0.7659999999999998,H,3.0,1.0,1,0,0.6414368184733805,1,0,0.8203445447087778,0,1,0.828500414250207,0,1,0.6027727546714888,2.693293142426526,2.1803607214428853,1.9654498044328552,4.359398496240601,2.518552036199095,2.02416918429003
1656,2018-12-01,Newcastle,West Ham,1.384,1.113,1.014,1.0,0.9,0.95,100.0,2.0,1.058,1.16,1.2,1.2,1.2,1.15,0.0,0.0,0.3259999999999998,100.0,0.876,1.003,1.099,0.6,1.2,1.15,-50.0,1.0,2.153,1.777,1.682,1.8,1.3,1.65,300.0,4.0,-1.277,-350.0,2.24,1.618,1.281,2.0,1.1,1.05,3000.0,3.0,0.921,1.04,1.079,1.0,1.2,1.05,0.0,0.0,1.3190000000000002,3000.0,1,0,0.3699999999999999,-0.1419999999999999,0.5119999999999998,A,0.0,3.0,1,0,0.7299270072992702,1,0,0.5104645227156712,0,1,0.8756567425569177,0,1,0.8635578583765113,1.295880149812734,0.9512820512820513,0.8380165289256198,2.4060150375939853,1.540952380952381,1.1763085399449036
1657,2018-12-01,Southampton,Manchester United,1.094,0.875,0.838,0.8,0.8,0.9,0.0,2.0,1.089,1.343,1.443,1.4,1.6,1.4,-100.0,0.0,0.0050000000000001,100.0,2.41,2.119,1.865,2.0,2.0,1.65,3000.0,3.0,1.287,1.402,1.32,1.4,1.4,1.3,0.0,0.0,1.1230000000000002,3000.0,0.435,0.554,0.678,0.6,0.7,0.8,-100.0,0.0,1.374,1.567,1.711,1.6,1.8,1.7,-66.67,1.0,-0.939,-33.33,1,0,0.2560000000000001,-0.3540000000000001,0.6100000000000002,D,2.0,2.0,1,0,0.7961783439490444,0,1,0.8045052292839903,0,1,0.7385524372230428,0,1,0.7479431563201197,0.9954504094631484,0.6467110125646711,0.5767377838953888,0.31430635838150284,0.35129993658845915,0.3939570017431726
1658,2018-12-02,Arsenal,Tottenham,1.836,2.039,2.11,1.8,2.3,2.2,-33.33,2.0,1.942,1.792,1.82,1.6,1.5,1.75,200.0,3.0,-0.1059999999999998,-233.33,1.07,1.106,1.191,1.2,1.0,1.3,-50.0,1.0,0.807,0.838,0.898,0.8,0.9,1.05,-50.0,1.0,0.263,0.0,2.037,2.056,1.982,1.8,2.4,1.95,0.0,3.0,2.635,2.441,2.313,2.4,2.1,2.15,3000.0,3.0,-0.5979999999999999,-3000.0,0,1,-0.2739999999999998,0.1219999999999998,-0.3959999999999997,H,4.0,2.0,0,1,0.7849293563579279,0,0,0.9478672985781991,0,0,0.8912655971479502,1,0,0.7564296520423602,0.9405737704918034,1.1315205327413984,1.1530054644808743,0.770132325141777,0.838841289269686,0.8532070598364184
1659,2018-12-02,Chelsea,Fulham,1.57,1.81,1.84,2.0,2.0,1.85,-50.0,1.0,1.239,0.997,0.767,1.0,0.9,1.077,50.0,3.0,0.3309999999999999,-100.0,1.343,1.085,1.019,1.2,0.8,0.95,3000.0,3.0,2.241,2.407,2.373,2.4,2.6,2.538,0.0,2.0,-0.8980000000000001,3000.0,1.318,1.693,1.862,1.6,1.9,2.1,-100.0,0.0,1.046,0.693,0.477,0.6,0.5,0.615,200.0,3.0,0.272,-300.0,0,1,-0.27,0.4720000000000001,-0.7420000000000001,H,2.0,0.0,0,1,0.7874015748031495,0,1,0.6476683937823834,1,0,0.6793478260869565,1,0,0.6373486297004461,1.257005604483587,1.7974180734856011,2.368082368082368,1.2481060606060606,2.408250355618777,3.82340862422998
1660,2018-12-02,Liverpool,Everton,2.218,2.039,2.02,2.2,1.9,1.85,50.0,3.0,1.236,1.379,1.392,1.4,1.4,1.35,0.0,1.0,0.982,50.0,0.3,0.387,0.483,0.4,0.5,0.45,-100.0,0.0,0.504,0.812,1.059,0.6,1.0,1.15,-100.0,0.0,-0.204,0.0,2.551,2.424,2.327,2.6,2.4,2.25,0.0,3.0,2.118,1.898,1.698,2.0,1.7,1.55,200.0,3.0,0.4330000000000003,-200.0,1,0,0.1979999999999999,-0.1559999999999999,0.3539999999999998,H,1.0,0.0,1,0,0.8347245409015025,1,0,0.8169934640522875,0,1,0.8650519031141869,1,0,0.7042253521126761,1.7800963081861958,1.4679625629949604,1.4407988587731813,1.198778195488722,1.270440251572327,1.3624121779859484
1664,2018-12-04,Brighton,Crystal Palace,1.327,1.179,1.092,1.2,1.1,1.05,0.0,2.0,0.94,0.869,0.977,1.0,0.7,1.2,100.0,2.0,0.387,-100.0,1.262,1.337,1.429,1.4,1.3,1.55,-50.0,1.0,0.759,1.038,1.159,1.2,1.1,1.1,0.0,0.0,0.503,-50.0,1.664,1.459,1.29,1.4,1.4,1.15,200.0,3.0,1.341,1.064,1.073,1.0,0.9,1.3,0.0,3.0,0.3229999999999999,200.0,1,0,0.2349999999999998,-0.037,0.2719999999999999,H,3.0,1.0,1,0,0.8097165991902835,1,0,0.7278020378457061,0,0,0.9643201542912248,0,0,0.7886435331230284,1.3968421052631579,1.341296928327645,1.1063829787234043,1.231680236861584,1.3584729981378025,1.1911357340720223
