match_id,date,home_team,away_team,home_goals_ema_short,home_goals_ema_medium,home_goals_ema_long,home_goals_sma_short,home_goals_sma_medium,home_goals_sma_long,home_goals_momentum,home_goals_current_value,away_goals_ema_short,away_goals_ema_medium,away_goals_ema_long,away_goals_sma_short,away_goals_sma_medium,away_goals_sma_long,away_goals_momentum,away_goals_current_value,goals_ema_advantage,goals_momentum_advantage,home_goals_against_ema_short,home_goals_against_ema_medium,home_goals_against_ema_long,home_goals_against_sma_short,home_goals_against_sma_medium,home_goals_against_sma_long,home_goals_against_momentum,home_goals_against_current_value,away_goals_against_ema_short,away_goals_against_ema_medium,away_goals_against_ema_long,away_goals_against_sma_short,away_goals_against_sma_medium,away_goals_against_sma_long,away_goals_against_momentum,away_goals_against_current_value,goals_against_ema_advantage,goals_against_momentum_advantage,home_points_ema_short,home_points_ema_medium,home_points_ema_long,home_points_sma_short,home_points_sma_medium,home_points_sma_long,home_points_momentum,home_points_current_value,away_points_ema_short,away_points_ema_medium,away_points_ema_long,away_points_sma_short,away_points_sma_medium,away_points_sma_long,away_points_momentum,away_points_current_value,points_ema_advantage,points_momentum_advantage,home_trend_strength,away_trend_strength,home_macd,away_macd,macd_advantage,actual_result,actual_home_goals,actual_away_goals,home_goals_bullish,home_goals_bearish,home_goals_convergence,home_points_bullish,home_points_bearish,home_points_convergence,away_goals_bullish,away_goals_bearish,away_goals_convergence,away_points_bullish,away_points_bearish,away_points_convergence,goals_ema_short_ratio,goals_ema_medium_ratio,goals_ema_long_ratio,points_ema_short_ratio,points_ema_medium_ratio,points_ema_long_ratio,goals_ema_short_log_ratio,points_ema_short_log_ratio,goals_ema_medium_log_ratio,points_ema_medium_log_ratio,goals_ema_long_log_ratio,points_ema_long_log_ratio,goals_ema_short_squared_advantage,points_ema_short_squared_advantage,goals_ema_medium_squared_advantage,points_ema_medium_squared_advantage,goals_ema_long_squared_advantage,points_ema_long_squared_advantage
1900,2019-05-12,Brighton,Manchester City,0.606,0.563,0.673,0.4,0.5,0.7,0.0,1.0,1.435,1.761,2.058,1.6,1.7,2.15,0.0,1.0,-0.8290000000000001,0.0,1.21,1.439,1.533,1.0,1.5,1.6,1000.0,1.0,0.093,0.22,0.4,0.2,0.2,0.6,0.0,0.0,1.117,1000.0,0.724,0.697,0.773,0.6,0.9,0.75,-66.67,1.0,2.994,2.923,2.769,3.0,3.0,2.55,0.0,3.0,-2.2700000000000005,-66.67,0,0,-0.067,-0.6229999999999998,0.5559999999999997,A,1.0,4.0,0,0,0.937207122774133,0,0,0.9532888465204956,0,1,0.6161429451632779,1,0,0.8163265306122448,0.4193771626297577,0.3178994918125353,0.3254352030947776,0.2410119840213049,0.2376406409819297,0.2781576106513134,-0.4162001410099833,-0.8401460627521222,-0.5689858815086779,-0.8379946809753261,-0.6031426855021834,-0.7541366871929275,-0.6872410000000001,-5.1529000000000025,-1.435204,-4.955076,-1.9182249999999994,-3.984016
1899,2019-05-12,Burnley,Arsenal,0.893,1.219,1.295,1.4,1.3,1.45,0.0,0.0,0.93,1.212,1.514,1.0,1.5,1.65,-80.0,1.0,-0.037,80.0,1.463,1.466,1.544,1.2,1.7,1.6,0.0,2.0,1.823,1.59,1.426,2.0,1.3,1.35,0.0,1.0,-0.3599999999999999,0.0,0.813,1.119,1.213,1.4,1.0,1.4,0.0,0.0,0.756,1.127,1.462,0.8,1.4,1.65,-66.67,1.0,0.0569999999999999,66.67,0,0,-0.4019999999999999,-0.584,0.182,A,1.0,3.0,0,1,0.7132667617689016,0,1,0.7142857142857142,0,1,0.6313131313131313,0,1,0.5861664712778429,0.95,0.9975450081833062,0.8497375328083989,1.0613577023498693,0.9841688654353562,0.8240489130434784,-0.019357130689608502,0.03194443655978903,0.0031595602903687395,-0.0037682569319381146,-0.0911422666555473,-0.10662496669334898,-0.0013690000000000024,0.003248999999999993,4.900000000000164e-05,-6.400000000000012e-05,-0.04796100000000004,-0.062000999999999945
1896,2019-05-12,Fulham,Newcastle,0.711,0.816,0.839,1.0,0.8,0.9,0.0,0.0,1.59,1.44,1.294,1.4,1.4,1.2,0.0,2.0,-0.8790000000000001,0.0,0.889,1.326,1.683,1.0,1.6,1.75,-50.0,1.0,1.66,1.431,1.323,1.2,1.4,1.3,3000.0,3.0,-0.7709999999999999,-3050.0,1.414,1.185,0.918,1.8,0.9,0.85,0.0,0.0,1.107,1.292,1.323,1.4,1.4,1.3,-100.0,0.0,0.3069999999999999,100.0,0,1,-0.128,0.296,-0.424,A,0.0,4.0,0,1,0.8865248226950354,1,0,0.6684491978609626,1,0,0.7716049382716049,0,1,0.8223684210526316,0.4443749999999999,0.5627586206896552,0.6434049079754601,1.2658907788719784,0.9101382488479264,0.6886721680420106,-0.41457988080139,0.13601998785328753,-0.295361759126009,-0.0478089703049396,-0.22107507308499497,-0.19157647732702549,-0.7726410000000002,0.09424899999999996,-0.389376,-0.011448999999999997,-0.20702500000000007,-0.16402499999999992
1894,2019-05-12,Tottenham,Everton,0.591,0.976,1.339,1.0,1.0,1.7,0.0,0.0,1.545,1.466,1.397,1.4,1.6,1.4,-33.33,2.0,-0.954,33.33,0.803,0.869,0.954,0.6,1.0,1.05,-50.0,1.0,0.282,0.537,0.83,0.4,0.5,1.1,0.0,0.0,0.5210000000000001,-50.0,0.818,1.121,1.432,1.2,1.0,1.55,0.0,0.0,2.131,1.896,1.651,2.0,2.0,1.45,0.0,3.0,-1.3129999999999995,0.0,0,1,-0.748,0.1479999999999999,-0.8959999999999999,D,2.0,2.0,0,1,0.5720823798627003,0,1,0.6195786864931847,1,0,0.8710801393728224,1,0,0.6756756756756758,0.380064308681672,0.6612466124661247,0.9516702203269368,0.3820644558617469,0.5881427072402938,0.8621312462372065,-0.4697679006468363,-0.5436154465889815,-0.22152280541647654,-0.31144279894092447,-0.0244944678502054,-0.08622296320296786,-0.9101159999999999,-1.7239689999999992,-0.24009999999999998,-0.6006249999999999,-0.003364000000000006,-0.04796100000000004
1893,2019-05-12,Watford,West Ham,0.857,1.148,1.282,0.8,1.2,1.4,0.0,0.0,1.787,1.508,1.379,1.4,1.3,1.15,3000.0,3.0,-0.93,-3000.0,1.987,1.771,1.645,1.6,2.0,1.5,-40.0,3.0,0.871,1.206,1.354,1.2,1.4,1.45,-100.0,0.0,1.116,60.0,0.652,0.964,1.144,0.8,1.0,1.3,0.0,0.0,1.97,1.584,1.434,1.4,1.3,1.25,3000.0,3.0,-1.318,-3000.0,0,1,-0.425,0.4079999999999999,-0.833,A,1.0,4.0,0,1,0.7017543859649122,0,1,0.6702412868632708,1,0,0.7102272727272728,1,0,0.6510416666666666,0.4769059543683918,0.756258234519104,0.9229661627069836,0.3292929292929293,0.6047678795483061,0.7922437673130194,-0.4060034661292424,-0.5865752777158219,-0.15494844612405612,-0.27435537598808124,-0.04162797988093673,-0.1268627513567799,-0.8648999999999999,-1.7371240000000001,-0.12960000000000008,-0.38440000000000013,-0.009408999999999995,-0.08410000000000002
1895,2019-05-12,Liverpool,Wolves,3.096,2.8,2.579,3.0,2.8,2.5,-40.0,3.0,1.45,1.403,1.391,1.4,1.2,1.4,1000.0,1.0,1.646,-1040.0,0.854,0.747,0.707,0.6,0.7,0.75,2000.0,2.0,0.719,0.939,1.106,1.0,1.0,1.25,-100.0,0.0,0.135,2100.0,2.952,2.792,2.617,3.0,2.8,2.45,0.0,3.0,2.428,2.032,1.766,2.0,1.7,1.6,3000.0,3.0,0.524,-3000.0,1,1,0.5169999999999999,0.0589999999999999,0.4579999999999999,H,2.0,0.0,1,0,0.6591957811470007,1,0,0.7490636704119851,1,0,0.9442870632672332,1,0,0.601684717208183,2.1205479452054794,1.981599433828733,1.8408279800142755,1.210828547990156,1.367286973555338,1.473536036036036,0.5139228631805709,0.1422447791500881,0.4582831099780082,0.22367111661265004,0.4033717433077011,0.26824271972739444,2.7093160000000003,0.27457600000000004,1.9516089999999995,0.5775999999999997,1.4113440000000004,0.724201
1892,2019-05-12,Manchester United,Cardiff City,0.88,1.109,1.416,0.8,1.3,1.8,-66.67,1.0,0.954,0.849,0.819,0.8,0.7,0.75,2000.0,2.0,-0.0739999999999999,-2066.67,1.509,1.518,1.402,1.8,1.7,1.15,0.0,1.0,1.891,1.783,1.792,1.6,1.7,1.8,0.0,3.0,-0.3820000000000001,0.0,0.942,1.236,1.559,1.0,1.4,2.0,-66.67,1.0,0.376,0.593,0.734,0.6,0.6,0.85,0.0,0.0,0.566,-66.67,0,1,-0.5359999999999999,0.135,-0.6709999999999999,A,0.0,2.0,0,1,0.6510416666666666,0,1,0.6184291898577613,1,0,0.8810572687224669,0,1,0.7363770250368188,0.9128630705394192,1.291036088474971,1.7080820265379977,2.4404145077720205,2.0497512437810945,2.0954301075268815,-0.03860677677873316,0.34453763035798135,0.13156894909164982,0.3390695243649411,0.2838263805365833,0.3891856788193017,-0.005475999999999993,0.3203559999999999,0.06760000000000001,0.413449,0.356409,0.6806249999999999
1891,2019-05-12,Southampton,Huddersfield Town,1.28,1.391,1.361,1.6,1.6,1.4,-100.0,0.0,0.649,0.625,0.597,0.6,0.7,0.55,0.0,1.0,0.631,-100.0,2.395,2.055,1.834,2.2,1.8,1.6,3000.0,3.0,2.696,2.658,2.387,3.2,2.5,2.35,1000.0,1.0,-0.3010000000000001,2000.0,0.752,1.027,1.13,1.0,1.4,1.3,-100.0,0.0,0.36,0.29,0.321,0.2,0.4,0.25,-66.67,1.0,0.392,-33.33,0,1,-0.0809999999999999,0.052,-0.133,D,1.0,1.0,0,0,0.9250693802035151,0,1,0.725689404934688,1,0,0.9505703422053232,0,0,0.9624639076034648,1.9423368740515932,2.190551181102362,2.242174629324547,2.0324324324324325,3.4233333333333333,3.4138972809667667,0.3240063993888877,0.2532732927662391,0.3862038726944868,0.4519146490962823,0.39095838887050044,0.4777329541811455,0.398161,0.15366400000000002,0.586756,0.5431689999999998,0.583696,0.6544809999999999
1901,2019-08-09,Liverpool,Norwich City,2.73,2.654,2.524,2.8,2.5,2.5,2000.0,2.0,1.011,0.931,0.917,0.8,0.8,0.95,0.0,0.0,1.719,2000.0,0.569,0.612,0.639,0.4,0.7,0.75,0.0,0.0,2.034,1.792,1.756,2.0,1.4,1.75,200.0,3.0,-1.465,-200.0,2.968,2.83,2.653,3.0,2.8,2.45,200.0,3.0,0.83,0.84,0.823,0.6,1.0,0.85,0.0,0.0,2.138,200.0,1,1,0.2059999999999999,0.0939999999999998,0.1120000000000001,H,4.0,1.0,1,0,0.8291873963515755,1,0,0.7604562737642586,1,0,0.914076782449726,0,0,0.9930486593843098,2.67384916748286,2.820403825717322,2.722761596548004,3.533333333333333,3.3294117647058825,3.184873949579832,0.6177761228652091,0.7739462225692967,0.6377844545094374,0.7330992315716605,0.6088352440104257,0.6950652521166195,2.9549610000000004,4.571044,2.9687289999999997,3.960100000000001,2.582449,3.3489000000000004
1902,2019-08-10,West Ham,Manchester City,2.525,1.961,1.628,2.2,1.7,1.35,100.0,4.0,2.29,2.168,2.243,1.8,2.0,2.25,300.0,4.0,0.2349999999999998,-200.0,0.914,1.169,1.32,1.0,1.4,1.4,1000.0,1.0,0.396,0.362,0.457,0.2,0.3,0.5,1000.0,1.0,0.518,0.0,2.313,1.841,1.583,2.0,1.6,1.4,0.0,3.0,2.996,2.937,2.791,3.0,3.0,2.7,0.0,3.0,-0.6829999999999998,0.0,1,1,0.897,0.0470000000000001,0.8499999999999999,A,0.0,5.0,1,0,0.5271481286241434,1,0,0.5780346820809248,0,0,0.9551098376313276,1,0,0.8298755186721991,1.0978260869565215,0.9003673094582186,0.7225920994229916,0.7694610778443115,0.6247030878859858,0.5651553016779722,0.06899287148695142,-0.18743973746854828,-0.06757342483272517,-0.32626290908954947,-0.21027572670281672,-0.38367832242049427,0.05522499999999994,-0.46648899999999976,-0.04284900000000003,-1.2012159999999996,-0.378225,-1.459264
1903,2019-08-10,Bournemouth,Sheffield United,2.122,1.846,1.612,2.4,1.7,1.45,3000.0,3.0,1.4,1.4,1.4,1.4,1.4,1.4,0.0,1.4,0.722,3000.0,2.496,2.122,1.983,1.8,1.7,2.1,400.0,5.0,1.4,1.4,1.4,1.4,1.4,1.4,0.0,1.4,1.096,400.0,1.081,1.075,1.061,1.4,1.1,0.95,0.0,0.0,1.4,1.4,1.4,1.4,1.4,1.4,0.0,1.4,-0.3189999999999999,0.0,1,0,0.5099999999999998,0.0,0.5099999999999998,D,1.0,1.0,1,0,0.6622516556291391,1,0,0.9803921568627452,0,0,1.0,0,0,1.0,1.5049645390070925,1.3092198581560286,1.1432624113475178,0.7666666666666667,0.7624113475177305,0.7524822695035461,0.26300508473934037,-0.14262018994240258,0.17044576231376085,-0.14550758367123814,0.08464747406028474,-0.15227743544557795,0.521284,-0.10176099999999996,0.19891600000000015,-0.10562499999999997,0.04494400000000008,-0.11492099999999998
1904,2019-08-10,Burnley,Southampton,0.929,1.179,1.267,1.0,1.4,1.45,0.0,1.0,1.187,1.32,1.327,1.2,1.5,1.3,-50.0,1.0,-0.258,50.0,1.975,1.745,1.683,1.6,1.8,1.6,0.0,3.0,1.93,1.863,1.754,2.2,1.9,1.6,-66.67,1.0,0.0450000000000001,66.67,0.542,0.915,1.098,0.8,1.0,1.4,0.0,0.0,0.834,1.022,1.118,0.6,1.2,1.2,1000.0,1.0,-0.2919999999999999,-1000.0,0,0,-0.3379999999999998,-0.1399999999999999,-0.1979999999999999,H,3.0,0.0,0,1,0.7473841554559044,0,1,0.6426735218508998,0,1,0.8771929824561404,0,1,0.7788161993769469,0.7761069340016709,0.8864661654135338,0.9476439790575916,0.6421800947867299,0.8866279069767442,0.9734042553191488,-0.12552900777103881,-0.17341909869313543,-0.06270112971573583,-0.054369497965670435,-0.02612251279476278,-0.009487737205109526,-0.066564,-0.08526399999999995,-0.019881000000000003,-0.011448999999999997,-0.0036000000000000064,-0.0004000000000000007
1905,2019-08-10,Crystal Palace,Everton,2.85,2.248,1.874,2.4,1.9,1.7,66.67,5.0,1.697,1.563,1.454,1.6,1.5,1.4,2000.0,2.0,1.153,-1933.33,1.962,1.702,1.538,2.0,1.5,1.4,200.0,3.0,0.855,0.803,0.941,0.8,0.7,0.9,2000.0,2.0,1.107,-1800.0,2.349,2.012,1.727,2.0,1.9,1.55,0.0,3.0,1.754,1.733,1.589,1.6,1.8,1.5,0.0,1.0,0.5950000000000002,0.0,1,1,0.976,0.2430000000000001,0.7329999999999999,D,0.0,0.0,1,0,0.5060728744939271,1,0,0.6165228113440197,1,0,0.8045052292839903,1,0,0.8583690987124464,1.6695957820738137,1.4291163382072474,1.280054644808743,1.3316326530612246,1.1543316121629374,1.0800500312695436,0.3559331041420999,0.1956073935056045,0.2368609749174976,0.09720440299171616,0.15798544136811368,0.05193040309405109,1.329409,0.35402500000000026,0.4692250000000004,0.07784099999999995,0.17640000000000014,0.019044000000000033
1906,2019-08-10,Watford,Brighton,0.905,1.121,1.255,1.0,1.3,1.35,-50.0,1.0,0.738,0.642,0.704,0.6,0.5,0.75,-50.0,1.0,0.167,0.0,2.658,2.176,1.87,2.2,1.9,1.7,300.0,4.0,2.14,1.905,1.768,1.4,1.9,1.7,300.0,4.0,0.5179999999999998,0.0,0.435,0.789,1.035,0.8,1.0,1.15,-100.0,0.0,0.483,0.57,0.699,0.6,0.6,0.75,-100.0,0.0,-0.0479999999999999,0.0,0,1,-0.3499999999999998,0.034,-0.3839999999999999,A,0.0,3.0,0,1,0.7407407407407408,0,1,0.625,0,0,0.967117988394584,0,1,0.8223684210526316,1.2098930481283423,1.719325153374233,1.757703081232493,0.8823529411764706,1.3603448275862071,1.459802538787024,0.091746981735464,-0.03290221394421062,0.25597266455230905,0.1305811851663657,0.28017154454751764,0.18045597620476353,0.02788900000000001,-0.0023039999999999988,0.22944099999999998,0.04796100000000004,0.30360099999999995,0.11289599999999998
1907,2019-08-10,Tottenham,Aston Villa,1.061,1.162,1.402,0.6,1.2,1.5,100.0,2.0,0.552,0.613,0.641,0.8,0.5,0.6,0.0,0.0,0.5089999999999999,100.0,1.202,1.075,1.054,1.0,1.0,1.05,100.0,2.0,2.568,2.455,2.295,2.4,2.5,2.2,0.0,4.0,-1.366,100.0,0.879,1.099,1.391,0.8,1.1,1.45,0.0,1.0,0.23,0.233,0.332,0.2,0.1,0.45,0.0,0.0,0.649,0.0,0,0,-0.3409999999999999,-0.0889999999999999,-0.252,H,3.0,1.0,0,1,0.7457121551081283,0,1,0.6613756613756614,0,1,0.9182736455463728,0,1,0.9074410163339384,1.887900355871886,1.8651685393258424,2.153609831029186,3.6625,4.522633744855966,4.067251461988304,0.28364688014729494,0.4237255510470021,0.29293792007394465,0.5320108166562888,0.380995911549838,0.5850301163579903,0.2590809999999999,0.42120100000000005,0.3014009999999999,0.749956,0.5791209999999999,1.121481
1909,2019-08-11,Manchester United,Chelsea,0.586,0.907,1.281,0.4,1.0,1.55,-100.0,0.0,1.265,1.393,1.45,1.2,1.4,1.4,-100.0,0.0,-0.6789999999999999,0.0,1.673,1.606,1.459,2.0,1.8,1.2,0.0,2.0,0.56,0.844,1.022,1.0,0.9,1.2,-100.0,0.0,1.113,100.0,0.628,1.011,1.411,0.4,1.1,1.85,-100.0,0.0,1.571,1.635,1.7,1.2,1.6,1.75,0.0,1.0,-0.943,-100.0,0,0,-0.695,-0.185,-0.5099999999999999,H,4.0,0.0,0,1,0.5899705014749264,0,1,0.5608524957936063,0,1,0.8438818565400843,0,1,0.8857395925597874,0.4596078431372549,0.6464718460441911,0.8773972602739726,0.3972169512966477,0.6145896656534954,0.8251461988304094,-0.3563596357223411,-0.45694266070340367,-0.22701648230795418,-0.2702510712028105,-0.07147408125438481,-0.1132101738112494,-0.4610409999999999,-0.889249,-0.236196,-0.3893760000000001,-0.028561000000000013,-0.08352099999999996
1910,2019-08-11,Leicester,Wolves,0.986,1.329,1.402,1.0,1.7,1.45,-100.0,0.0,0.967,1.148,1.259,1.2,1.2,1.4,-100.0,0.0,0.019,0.0,0.616,0.891,1.123,0.8,0.9,1.35,-100.0,0.0,1.146,1.132,1.191,0.8,1.1,1.25,2000.0,2.0,-0.5299999999999999,-2100.0,1.214,1.393,1.402,1.0,1.7,1.35,1000.0,1.0,1.619,1.662,1.598,2.0,1.7,1.6,-100.0,0.0,-0.405,1100.0,0,0,-0.4159999999999999,-0.2919999999999999,-0.124,D,0.0,0.0,0,1,0.7062146892655368,0,1,0.8417508417508418,0,1,0.7739938080495358,0,0,0.9794319294809012,1.0092118730808597,1.1476683937823835,1.104806934594169,0.7452424800491099,0.8331339712918661,0.8718905472636815,0.009613026216058786,-0.16799173123912958,0.0809018142555857,-0.10652991104668369,0.061379486171925665,-0.07844019459061585,0.00036100000000000064,-0.16402500000000003,0.03276100000000002,-0.07236099999999995,0.020449000000000005,-0.03841600000000007
1908,2019-08-11,Newcastle,Arsenal,2.393,1.906,1.552,2.2,1.6,1.4,4000.0,4.0,1.62,1.537,1.656,1.4,1.3,1.65,200.0,3.0,0.7729999999999997,3800.0,1.107,1.171,1.197,1.0,1.4,1.3,-100.0,0.0,1.549,1.482,1.385,2.2,1.3,1.35,0.0,1.0,-0.4419999999999999,-100.0,1.738,1.603,1.483,2.0,1.4,1.4,3000.0,3.0,1.504,1.468,1.608,0.8,1.4,1.65,200.0,3.0,0.2339999999999999,2800.0,1,0,0.8409999999999997,-0.0359999999999998,0.8769999999999996,A,0.0,1.0,1,0,0.5431830526887562,1,0,0.7968127490039841,0,0,0.9652509652509654,0,0,0.9057971014492752,1.4680981595092022,1.2320620555914674,0.9315726290516207,1.1479524438573316,1.084573748308525,0.9165636588380716,0.25854016802908747,0.08933827362840513,0.1357952845309462,0.05325651996928685,-0.03994386613164379,-0.04911613753837699,0.5975289999999995,0.05475599999999999,0.136161,0.018225,-0.010815999999999973,-0.015625
1911,2019-08-17,Arsenal,Burnley,1.413,1.439,1.593,1.2,1.3,1.65,-50.0,1.0,1.619,1.51,1.432,1.2,1.6,1.55,50.0,3.0,-0.2059999999999999,-100.0,1.033,1.213,1.253,1.6,1.2,1.3,0.0,0.0,1.317,1.427,1.523,1.6,1.5,1.35,-100.0,0.0,-0.284,100.0,2.003,1.747,1.741,1.4,1.6,1.75,0.0,3.0,1.361,1.294,1.279,0.8,1.3,1.55,3000.0,3.0,0.6420000000000001,-3000.0,0,1,-0.1799999999999999,0.187,-0.367,H,2.0,1.0,0,1,0.8474576271186441,1,0,0.7923930269413629,1,0,0.8424599831508003,1,0,0.9242144177449167,0.8674033149171271,0.9467105263157894,1.1047156726768377,1.4609773887673232,1.3397239263803682,1.3506594259115594,-0.08192177888268003,0.2405265308978176,-0.028694633909909215,0.1802123884059578,0.06410154245260685,0.1845860670571017,-0.04243599999999998,0.41216400000000014,-0.005040999999999993,0.20520900000000006,0.02592100000000001,0.21344400000000016
1912,2019-08-17,Aston Villa,Bournemouth,0.701,0.684,0.676,1.0,0.6,0.65,1000.0,1.0,1.748,1.692,1.553,1.6,1.8,1.5,-50.0,1.0,-1.0470000000000002,1050.0,2.712,2.554,2.362,2.8,2.4,2.25,50.0,3.0,1.997,1.918,1.889,2.0,1.7,1.9,1000.0,1.0,0.7150000000000001,-950.0,0.153,0.191,0.301,0.2,0.1,0.45,0.0,0.0,1.054,1.061,1.056,1.0,1.2,1.0,-66.67,1.0,-0.901,66.67,1,1,0.0249999999999999,0.195,-0.1700000000000001,A,1.0,2.0,1,0,0.9756097560975612,0,1,0.8710801393728224,1,0,0.8368200836820083,0,0,0.998003992015968,0.3987485779294653,0.4018801410105758,0.4325015994881638,0.143796992481203,0.1783380018674136,0.2823639774859287,-0.47965706094637817,-0.5774218702194447,-0.4691124959623464,-0.5483980115351589,-0.4208591361994553,-0.4576291480625505,-1.0962090000000002,-0.811801,-1.016064,-0.7568999999999998,-0.7691289999999998,-0.5700250000000002
1913,2019-08-17,Brighton,West Ham,1.492,1.071,0.923,1.2,0.6,0.85,3000.0,3.0,1.683,1.604,1.473,2.0,1.5,1.25,0.0,0.0,-0.191,3000.0,1.427,1.558,1.599,1.4,1.8,1.65,-100.0,0.0,2.276,1.865,1.67,1.6,1.9,1.6,150.0,5.0,-0.8489999999999998,-250.0,1.322,1.012,0.918,1.0,0.6,0.85,3000.0,3.0,1.542,1.506,1.432,2.0,1.3,1.25,0.0,0.0,-0.2199999999999999,3000.0,1,1,0.569,0.2099999999999999,0.359,D,1.0,1.0,1,0,0.6373486297004461,1,0,0.7122507122507123,1,0,0.8264462809917356,1,0,0.9009009009009008,0.8812758417011223,0.6635687732342007,0.6223870532703978,0.8518041237113402,0.6675461741424802,0.636615811373093,-0.07384997051828034,-0.09052228949156244,-0.22901714193287584,-0.2195586042363839,-0.25154552193263635,-0.23743098764267398,-0.03648100000000002,-0.04839999999999999,-0.28408900000000015,-0.244036,-0.30250000000000005,-0.2641959999999999
1914,2019-08-17,Everton,Watford,1.131,1.279,1.316,1.6,1.5,1.15,-100.0,0.0,0.603,0.917,1.135,0.6,1.1,1.3,-100.0,0.0,0.528,0.0,0.57,0.657,0.851,0.4,0.7,0.85,-100.0,0.0,2.772,2.326,1.977,2.6,2.1,1.75,0.0,3.0,-2.202,-100.0,1.503,1.6,1.533,1.8,1.8,1.4,1000.0,1.0,0.29,0.645,0.936,0.2,0.7,1.15,0.0,0.0,1.213,1000.0,0,0,-0.185,-0.532,0.347,H,1.0,0.0,0,1,0.8438818565400843,0,0,0.970873786407767,0,1,0.6527415143603134,0,1,0.6075334143377885,1.845024469820555,1.3797195253505932,1.1493449781659388,5.01,2.4427480916030535,1.6205073995771668,0.2847144794890643,0.6628477940760564,0.17297528620003969,0.45777106081010116,0.0813749130301609,0.2687803821651528,0.27878400000000003,1.4713689999999997,0.1310439999999999,0.9120250000000001,0.03276100000000002,0.35640899999999986
1915,2019-08-17,Norwich City,Newcastle,1.007,0.943,0.925,1.0,0.9,0.9,1000.0,1.0,1.596,1.559,1.404,2.0,1.6,1.4,-100.0,0.0,-0.5890000000000002,1100.0,2.69,2.193,1.97,2.2,1.7,1.95,4000.0,4.0,1.071,1.14,1.178,1.2,1.3,1.15,-50.0,1.0,1.619,4050.0,0.553,0.687,0.744,0.6,1.0,0.7,-100.0,0.0,1.159,1.311,1.342,1.4,1.4,1.4,-100.0,0.0,-0.606,0.0,1,1,0.0819999999999998,0.1920000000000001,-0.1100000000000003,H,3.0,1.0,1,0,0.924214417744917,0,1,0.839630562552477,1,0,0.8389261744966442,0,1,0.8453085376162299,0.6270236612702366,0.6010197578075207,0.6541725601131543,0.4730538922155688,0.5200605601816806,0.5502958579881656,-0.25733072902764265,-0.32945660736612015,-0.2753833867823488,-0.31472852772841237,-0.22220804893321353,-0.2948239396887377,-0.3469210000000002,-0.367236,-0.379456,-0.38937599999999983,-0.22944099999999987,-0.3576040000000001
1916,2019-08-17,Southampton,Liverpool,0.791,1.08,1.201,1.0,1.3,1.25,-100.0,0.0,3.154,2.899,2.664,3.2,2.9,2.5,0.0,4.0,-2.363,-100.0,2.287,2.07,1.873,2.2,1.9,1.65,200.0,3.0,0.713,0.682,0.674,0.6,0.8,0.8,-50.0,1.0,1.5739999999999998,250.0,0.556,0.836,1.011,0.6,1.2,1.2,-100.0,0.0,2.979,2.861,2.686,3.0,3.0,2.45,0.0,3.0,-2.423,-100.0,0,1,-0.41,0.4899999999999997,-0.8999999999999998,A,1.0,2.0,0,1,0.7092198581560283,0,1,0.6872852233676977,1,0,0.6711409395973156,1,0,0.7733952049497292,0.25,0.3712616019250602,0.4491398653702318,0.1860153897624623,0.2911877394636015,0.375,-0.8412976023753459,-0.9389121056885917,-0.6283522162872336,-0.7433369250838007,-0.5096436442675593,-0.6059097484571165,-5.583769,-5.870929,-3.3087609999999996,-4.100625000000002,-2.140369,-2.805625
1917,2019-08-17,Manchester City,Tottenham,3.194,2.683,2.505,2.6,2.4,2.45,66.67,5.0,1.707,1.496,1.554,1.2,1.4,1.4,200.0,3.0,1.487,-133.32999999999998,0.264,0.296,0.414,0.2,0.3,0.4,-100.0,0.0,1.135,1.061,1.048,1.0,1.0,1.1,-50.0,1.0,-0.871,-50.0,2.997,2.949,2.811,3.0,3.0,2.85,0.0,3.0,1.586,1.445,1.545,1.4,1.3,1.45,3000.0,3.0,1.4109999999999998,-3000.0,1,1,0.6890000000000001,0.153,0.536,D,2.0,2.0,1,0,0.5920663114268798,1,0,0.8431703204047218,0,0,0.8673026886383347,0,0,0.9606147934678192,1.860221316249272,1.7815405046480743,1.6016624040920715,1.8778195488721805,2.02680412371134,1.8077170418006432,0.43781392184756407,0.4354317993795206,0.389038186955747,0.4794172593776768,0.31652976287620577,0.4037609718892371,2.2111689999999995,1.9909209999999995,1.4089689999999997,2.262015999999999,0.9044009999999997,1.602756
1918,2019-08-18,Sheffield United,Crystal Palace,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9,1.839,1.695,2.2,1.6,1.7,-100.0,0.0,-0.8999999999999999,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.308,1.392,1.391,1.4,1.4,1.4,-100.0,0.0,-0.308,100.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.9,1.828,1.658,2.2,1.7,1.55,1000.0,1.0,-0.8999999999999999,-1000.0,0,1,0.0,0.2049999999999998,-0.2049999999999998,H,1.0,0.0,0,0,1.0,0,0,1.0,1,0,0.8298755186721992,1,0,0.8051529790660226,0.5235602094240838,0.5408328826392644,0.5865102639296187,0.5235602094240838,0.544069640914037,0.5995203836930456,-0.37156355643248296,-0.37156355643248296,-0.35030469693088884,-0.34642256747438116,-0.29825102380101526,-0.28442677973110825,-0.8099999999999998,-0.8099999999999998,-0.7039209999999999,-0.6855840000000001,-0.4830250000000001,-0.4329639999999999
